,OrderID,CustomerName,Product,Quantity,UnitPrice,OrderDate,ShippingCost,CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
872,712,John Williams,Toy,3,686.2640634,12-12-2024,88.67489915,323,buyer6753@buyeasy.com,USA,VIP,19-11-2022,19-11-2023,8893.407957,2022-03-13: Request about payment issues
53,25,Mary Brown,Toy,2,290.2101042,25-01-2023,14.17165455,516,shopper7049@shopworld.com,Australia,Premium,31-05-2023,30-05-2024,8880.560189,2022-11-19: Inquiry about membership benefits
54,268,John Thomas,Laptop,2,77.05152846,25-09-2023,81.86503182,516,shopper7049@shopworld.com,Australia,Premium,31-05-2023,30-05-2024,8880.560189,2022-11-19: Inquiry about membership benefits
814,615,Karen Anderson,Book,1,499.9251034,06-09-2024,47.94030418,10,shopper9768@shopworld.com,UK,VIP,10-01-2022,10-01-2023,8875.906305,2022-11-18: Request about payment issues; 2022-07-24: Request regarding order status; 2022-03-24: Feedback about delayed delivery
815,828,Robert Wilson,Toy,4,461.6173131,07-04-2025,13.815779,10,shopper9768@shopworld.com,UK,VIP,10-01-2022,10-01-2023,8875.906305,2022-11-18: Request about payment issues; 2022-07-24: Request regarding order status; 2022-03-24: Feedback about delayed delivery
777,562,James Brown,Shirt,1,206.6693785,15-07-2024,82.49375346,644,dealhunter7670@bestdeals.com,UK,Premium,06-10-2023,05-10-2024,8851.574823,2022-01-25: Inquiry about membership benefits; 2022-08-03: Request for more information on a product
778,992,Richard Brown,Laptop,2,55.39963759,18-09-2025,44.34578035,644,dealhunter7670@bestdeals.com,UK,Premium,06-10-2023,05-10-2024,8851.574823,2022-01-25: Inquiry about membership benefits; 2022-08-03: Request for more information on a product
585,346,Patricia Johnson,Shirt,4,862.6450801,12-12-2023,33.85856005,89,marketfan2750@shopworld.com,Australia,Standard,30-03-2022,30-03-2023,8759.714135,2022-12-25: Complaint about payment issues; 2022-03-05: Complaint about product availability
586,506,Charles Anderson,Book,3,358.66884,20-05-2024,22.42648781,89,marketfan2750@shopworld.com,Australia,Standard,30-03-2022,30-03-2023,8759.714135,2022-12-25: Complaint about payment issues; 2022-03-05: Complaint about product availability
456,252,James Lopez,Laptop,4,832.7938967,09-09-2023,9.21133488,316,shopper3436@buyeasy.com,Australia,Premium,12-11-2022,12-11-2023,8738.084922,2022-11-14: Complaint for more information on a product; 2022-10-13: Feedback for more information on a product
457,730,Jennifer Wilson,Bike,3,514.7110902,30-12-2024,62.6353372,316,shopper3436@buyeasy.com,Australia,Premium,12-11-2022,12-11-2023,8738.084922,2022-11-14: Complaint for more information on a product; 2022-10-13: Feedback for more information on a product
325,558,Mary Miller,Bike,2,966.8618758,11-07-2024,66.25297103,623,buyer1140@eshop.com,USA,Premium,15-09-2023,14-09-2024,8705.245904,2022-04-10: Feedback for more information on a product; 2022-09-26: Complaint for more information on a product
323,166,William Miller,Book,4,943.9949396,15-06-2023,25.36651985,623,buyer1140@eshop.com,USA,Premium,15-09-2023,14-09-2024,8705.245904,2022-04-10: Feedback for more information on a product; 2022-09-26: Complaint for more information on a product
324,418,Mary Brown,Shirt,3,217.0560263,22-02-2024,5.290562611,623,buyer1140@eshop.com,USA,Premium,15-09-2023,14-09-2024,8705.245904,2022-04-10: Feedback for more information on a product; 2022-09-26: Complaint for more information on a product
117,50,James Johnson,Toy,4,818.9573639,19-02-2023,6.371823514,579,dealhunter6272@bestdeals.com,Germany,VIP,02-08-2023,01-08-2024,8691.754635,2022-12-07: Feedback for more information on a product; 2022-12-04: Inquiry about product availability; 2022-12-31: Request about delayed delivery
555,644,William Garcia,Book,1,493.6880623,05-10-2024,90.01852416,452,shopper4803@shopworld.com,USA,Standard,28-03-2023,27-03-2024,8687.703156,2022-11-20: Request about membership benefits; 2022-05-16: Inquiry for more information on a product; 2022-07-31: Feedback about product availability
554,325,Sarah Rodriguez,Shirt,2,129.6374681,21-11-2023,13.7071901,452,shopper4803@shopworld.com,USA,Standard,28-03-2023,27-03-2024,8687.703156,2022-11-20: Request about membership benefits; 2022-05-16: Inquiry for more information on a product; 2022-07-31: Feedback about product availability
511,291,Jessica Johnson,Book,4,754.1992303,18-10-2023,12.84836451,542,dealhunter121@buyeasy.com,Germany,VIP,26-06-2023,25-06-2024,8680.687199,2022-03-17: Complaint about membership benefits
512,676,Susan Martinez,Book,4,746.7127215,06-11-2024,45.78468054,542,dealhunter121@buyeasy.com,Germany,VIP,26-06-2023,25-06-2024,8680.687199,2022-03-17: Complaint about membership benefits
539,316,Mary Thomas,Laptop,3,928.747348,12-11-2023,86.07849166,705,buyer2902@shopworld.com,Australia,Premium,06-12-2023,05-12-2024,8621.092623,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
541,752,Joseph Smith,Book,3,390.6578457,21-01-2025,80.86390473,705,buyer2902@shopworld.com,Australia,Premium,06-12-2023,05-12-2024,8621.092623,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
540,750,Jennifer Thomas,Book,1,287.2986312,19-01-2025,52.14098086,705,buyer2902@shopworld.com,Australia,Premium,06-12-2023,05-12-2024,8621.092623,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
838,653,Karen Rodriguez,Laptop,2,861.3763758,14-10-2024,61.05557074,786,shopper2525@buyeasy.com,Australia,Standard,25-02-2024,24-02-2025,8576.270916,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
840,753,Patricia Miller,Book,4,262.5514249,22-01-2025,71.29546658,786,shopper2525@buyeasy.com,Australia,Standard,25-02-2024,24-02-2025,8576.270916,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
839,657,John Jones,Bike,1,127.6396452,18-10-2024,83.80455206,786,shopper2525@buyeasy.com,Australia,Standard,25-02-2024,24-02-2025,8576.270916,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
56,178,Linda Anderson,Bike,1,983.4313274,27-06-2023,65.59149398,626,marketfan820@bestdeals.com,Canada,VIP,18-09-2023,17-09-2024,8440.928443,2022-01-27: Feedback about product availability; 2022-04-28: Request about delayed delivery; 2022-01-27: Complaint about membership benefits
55,26,James Johnson,Laptop,2,635.8299295,26-01-2023,58.95538977,626,marketfan820@bestdeals.com,Canada,VIP,18-09-2023,17-09-2024,8440.928443,2022-01-27: Feedback about product availability; 2022-04-28: Request about delayed delivery; 2022-01-27: Complaint about membership benefits
306,888,Sarah Hernandez,Laptop,1,627.2186736,06-06-2025,58.23224066,764,marketfan4903@bestdeals.com,USA,Premium,03-02-2024,02-02-2025,8439.760689,2022-06-29: Inquiry about delayed delivery; 2022-05-07: Request regarding order status; 2022-12-14: Complaint about delayed delivery
305,472,Jessica Wilson,Toy,4,571.4410675,16-04-2024,68.52609307,764,marketfan4903@bestdeals.com,USA,Premium,03-02-2024,02-02-2025,8439.760689,2022-06-29: Inquiry about delayed delivery; 2022-05-07: Request regarding order status; 2022-12-14: Complaint about delayed delivery
303,157,Richard Martin,Bike,2,499.9251034,06-06-2023,53.38065125,764,marketfan4903@bestdeals.com,USA,Premium,03-02-2024,02-02-2025,8439.760689,2022-06-29: Inquiry about delayed delivery; 2022-05-07: Request regarding order status; 2022-12-14: Complaint about delayed delivery
304,400,Susan Taylor,Laptop,3,368.6506934,04-02-2024,21.80600462,764,marketfan4903@bestdeals.com,USA,Premium,03-02-2024,02-02-2025,8439.760689,2022-06-29: Inquiry about delayed delivery; 2022-05-07: Request regarding order status; 2022-12-14: Complaint about delayed delivery
522,821,Barbara Rodriguez,Toy,3,836.7527225,31-03-2025,53.53325847,100,dealhunter3562@bestdeals.com,Germany,Standard,10-04-2022,10-04-2023,8422.132424,2022-09-11: Feedback about delayed delivery; 2022-12-26: Feedback about product availability
521,301,Susan Gonzalez,Toy,1,278.2849694,28-10-2023,32.017906,100,dealhunter3562@bestdeals.com,Germany,Standard,10-04-2022,10-04-2023,8422.132424,2022-09-11: Feedback about delayed delivery; 2022-12-26: Feedback about product availability
685,455,Robert Johnson,Bike,4,76.90191881,30-03-2024,69.31531078,447,marketfan5733@eshop.com,USA,VIP,23-03-2023,22-03-2024,8405.237302,2022-10-01: Complaint for more information on a product; 2022-03-18: Feedback for more information on a product
171,81,Joseph Martin,Shirt,4,911.116692,22-03-2023,45.24375943,503,buyer3118@shopworld.com,USA,Standard,18-05-2023,17-05-2024,8399.565468,2022-10-28: Request about payment issues; 2022-01-14: Complaint about delayed delivery
172,285,Barbara Moore,Laptop,3,357.5076106,12-10-2023,76.38312837,503,buyer3118@shopworld.com,USA,Standard,18-05-2023,17-05-2024,8399.565468,2022-10-28: Request about payment issues; 2022-01-14: Complaint about delayed delivery
177,223,Jessica Brown,Shirt,3,471.0266633,11-08-2023,35.15145493,284,dealhunter4818@bestdeals.com,Canada,VIP,11-10-2022,11-10-2023,8396.620701,2022-01-06: Request about payment issues; 2022-02-26: Complaint regarding order status; 2022-12-19: Inquiry about payment issues
176,83,Thomas Anderson,Book,1,79.46319384,24-03-2023,42.98288549,284,dealhunter4818@bestdeals.com,Canada,VIP,11-10-2022,11-10-2023,8396.620701,2022-01-06: Request about payment issues; 2022-02-26: Complaint regarding order status; 2022-12-19: Inquiry about payment issues
433,237,Jennifer Taylor,Toy,2,249.6924787,25-08-2023,18.66734505,145,buyer5020@bestdeals.com,Canada,VIP,25-05-2022,25-05-2023,8392.801126,2022-11-17: Inquiry regarding order status; 2022-02-08: Inquiry for more information on a product
784,576,Thomas Rodriguez,Toy,4,680.5977021,29-07-2024,26.55322516,512,marketfan8268@buyeasy.com,Australia,Standard,27-05-2023,26-05-2024,8385.844992,2022-05-26: Feedback regarding order status
407,220,Elizabeth Brown,Bike,1,560.0761804,08-08-2023,34.7592635,716,buyer8558@eshop.com,Canada,Standard,17-12-2023,16-12-2024,8375.574587,2022-11-01: Inquiry about membership benefits
408,724,Joseph Martin,Book,2,376.6649204,24-12-2024,46.16511453,716,buyer8558@eshop.com,Canada,Standard,17-12-2023,16-12-2024,8375.574587,2022-11-01: Inquiry about membership benefits
748,578,Karen Anderson,Shirt,4,756.2709732,31-07-2024,90.76403145,150,marketfan5577@shopworld.com,UK,VIP,30-05-2022,30-05-2023,8342.832415,2022-04-06: Inquiry regarding order status; 2022-04-03: Inquiry about product availability
747,525,Richard Jackson,Shirt,4,499.9251034,08-06-2024,42.36106077,150,marketfan5577@shopworld.com,UK,VIP,30-05-2022,30-05-2023,8342.832415,2022-04-06: Inquiry regarding order status; 2022-04-03: Inquiry about product availability
240,123,Karen Williams,Book,2,680.8037783,03-05-2023,55.74134056,664,shopper2204@bestdeals.com,UK,Premium,26-10-2023,25-10-2024,8302.896233,2022-06-19: Inquiry about payment issues; 2022-12-14: Inquiry regarding order status; 2022-09-17: Feedback about payment issues
241,894,Patricia Jones,Laptop,1,88.28976287,12-06-2025,89.25446891,664,shopper2204@bestdeals.com,UK,Premium,26-10-2023,25-10-2024,8302.896233,2022-06-19: Inquiry about payment issues; 2022-12-14: Inquiry regarding order status; 2022-09-17: Feedback about payment issues
399,213,Patricia Miller,Laptop,3,569.7066314,01-08-2023,20.75891193,206,buyer6371@shopworld.com,Germany,VIP,25-07-2022,25-07-2023,8302.691317,2022-08-24: Feedback regarding order status
400,884,Thomas Taylor,Toy,2,414.8871382,02-06-2025,41.60824411,206,buyer6371@shopworld.com,Germany,VIP,25-07-2022,25-07-2023,8302.691317,2022-08-24: Feedback regarding order status
83,36,David Martin,Shirt,4,671.2869206,05-02-2023,87.26635324,734,shopper3321@shopworld.com,UK,Standard,04-01-2024,03-01-2025,8299.691332,2022-06-04: Inquiry about payment issues; 2022-10-10: Request about delayed delivery; 2022-03-06: Request for more information on a product
589,348,Mary Williams,Bike,4,63.67947163,14-12-2023,83.15042809,746,shopper4933@buyeasy.com,Canada,Premium,16-01-2024,15-01-2025,8294.248796,2022-07-01: Request about payment issues
665,416,Michael Jones,Bike,3,822.0445435,20-02-2024,76.965163,674,shopper3548@buyeasy.com,USA,VIP,05-11-2023,04-11-2024,8293.821262,2022-12-16: Inquiry about membership benefits
296,971,Susan Gonzalez,Laptop,3,352.8746002,28-08-2025,95.55670971,64,shopper4639@buyeasy.com,USA,Standard,05-03-2022,05-03-2023,8272.957611,2022-03-02: Feedback regarding order status; 2022-12-12: Inquiry for more information on a product; 2022-08-25: Request about delayed delivery
295,154,Thomas Anderson,Bike,2,226.5089629,03-06-2023,93.55187615,64,shopper4639@buyeasy.com,USA,Standard,05-03-2022,05-03-2023,8272.957611,2022-03-02: Feedback regarding order status; 2022-12-12: Inquiry for more information on a product; 2022-08-25: Request about delayed delivery
825,631,Robert Smith,Bike,1,719.4195174,22-09-2024,44.40250219,499,buyer8943@buyeasy.com,Australia,Premium,14-05-2023,13-05-2024,8260.235405,2022-10-29: Request about payment issues
518,297,James Johnson,Shirt,3,724.5913909,24-10-2023,6.198980566,334,buyer9628@shopworld.com,UK,Premium,30-11-2022,30-11-2023,8243.580288,2022-08-22: Request about delayed delivery; 2022-01-22: Request about payment issues
519,781,Michael Smith,Laptop,1,392.7316796,19-02-2025,78.48780683,334,buyer9628@shopworld.com,UK,Premium,30-11-2022,30-11-2023,8243.580288,2022-08-22: Request about delayed delivery; 2022-01-22: Request about payment issues
410,543,Michael Johnson,Toy,4,693.6824041,26-06-2024,25.25621248,641,shopper4677@buyeasy.com,USA,Premium,03-10-2023,02-10-2024,8206.40211,2022-12-06: Request about membership benefits; 2022-01-17: Feedback about delayed delivery; 2022-01-13: Feedback about product availability
409,221,Sarah Smith,Book,1,464.9540252,09-08-2023,85.81357587,641,shopper4677@buyeasy.com,USA,Premium,03-10-2023,02-10-2024,8206.40211,2022-12-06: Request about membership benefits; 2022-01-17: Feedback about delayed delivery; 2022-01-13: Feedback about product availability
411,855,Robert Rodriguez,Toy,2,208.9982118,04-05-2025,32.33961593,641,shopper4677@buyeasy.com,USA,Premium,03-10-2023,02-10-2024,8206.40211,2022-12-06: Request about membership benefits; 2022-01-17: Feedback about delayed delivery; 2022-01-13: Feedback about product availability
746,522,Joseph Martin,Toy,2,502.0382428,05-06-2024,44.48894882,652,marketfan7721@bestdeals.com,Canada,VIP,14-10-2023,13-10-2024,8193.025529,2022-04-20: Complaint for more information on a product; 2022-06-02: Complaint about delayed delivery
804,601,Mary Moore,Shirt,2,819.9226154,23-08-2024,62.79387938,781,marketfan9883@eshop.com,Canada,Premium,20-02-2024,19-02-2025,8174.148533,2022-01-02: Request about payment issues
870,708,Jennifer Brown,Laptop,1,334.1721391,08-12-2024,54.4850947,612,shopper4694@buyeasy.com,Australia,Standard,04-09-2023,03-09-2024,8167.401748,2022-02-10: Request regarding order status; 2022-06-15: Request for more information on a product; 2022-09-15: Complaint about delayed delivery
162,702,Richard Miller,Bike,1,504.5834852,02-12-2024,38.36959042,266,buyer7090@eshop.com,Canada,VIP,23-09-2022,23-09-2023,8132.800746,2022-09-30: Inquiry about product availability
161,77,Charles Garcia,Toy,1,122.0983833,18-03-2023,5.783477937,266,buyer7090@eshop.com,Canada,VIP,23-09-2022,23-09-2023,8132.800746,2022-09-30: Inquiry about product availability
968,907,David Martin,Laptop,1,601.3276146,25-06-2025,86.29572108,213,shopper2617@eshop.com,USA,Standard,01-08-2022,01-08-2023,8110.07068,2022-02-23: Inquiry about membership benefits; 2022-10-21: Complaint regarding order status
256,407,Michael Martinez,Bike,3,623.6783618,11-02-2024,31.68325703,341,buyer1709@bestdeals.com,USA,Standard,07-12-2022,07-12-2023,8082.070004,2022-06-03: Request about membership benefits
255,129,Karen Hernandez,Toy,3,43.56570364,09-05-2023,47.62620614,341,buyer1709@bestdeals.com,USA,Standard,07-12-2022,07-12-2023,8082.070004,2022-06-03: Request about membership benefits
442,244,Robert Smith,Bike,4,739.6462831,01-09-2023,89.18846012,337,dealhunter9458@shopworld.com,USA,Premium,03-12-2022,03-12-2023,8060.116499,2022-12-04: Complaint about product availability; 2022-02-07: Feedback about product availability
443,695,Thomas Taylor,Shirt,3,711.3960409,25-11-2024,58.14352987,337,dealhunter9458@shopworld.com,USA,Premium,03-12-2022,03-12-2023,8060.116499,2022-12-04: Complaint about product availability; 2022-02-07: Feedback about product availability
